AF|2018|108.46|115.71|100.85|52.07|50.63|53.58|158.12|164.65|151.27|55.70|55.34|56.08
AF|2019|106.34|113.48|98.83|52.46|50.99|54.00|154.72|161.21|147.89|54.13|53.84|54.44
AF|2020|104.25|111.30|96.85|52.84|51.35|54.41|151.38|157.84|144.59|52.61|52.37|52.86
AF|2021|102.06|109.00|94.77|53.25|51.73|54.85|147.88|154.31|141.12|51.02|50.85|51.20
AF|2022|99.91|106.75|92.73|53.65|52.10|55.28|144.45|150.85|137.74|49.49|49.37|49.61
AF|2023|97.81|104.55|90.73|54.05|52.47|55.71|141.11|147.47|134.43|47.99|47.93|48.06
AF|2024|95.75|102.39|88.78|54.45|52.84|56.13|137.84|144.16|131.20|46.54|46.53|46.55
AF|2025|93.73|100.27|86.86|54.83|53.20|56.55|134.64|140.92|128.05|45.14|45.18|45.11
AF|2026|91.62|98.06|84.85|55.24|53.58|56.99|131.31|137.56|124.74|43.69|43.79|43.59
AF|2027|89.56|95.91|82.89|55.65|53.95|57.43|128.05|134.27|121.52|42.28|42.43|42.12
AF|2028|87.54|93.80|80.96|56.05|54.32|57.86|124.88|131.06|118.38|40.92|41.12|40.72
AF|2029|85.56|91.73|79.08|56.44|54.69|58.28|121.77|127.92|115.32|39.60|39.84|39.35
AF|2030|83.63|89.71|77.25|56.83|55.05|58.70|118.75|124.86|112.33|38.32|38.61|38.02
AF|2031|81.63|87.60|75.35|57.24|55.43|59.14|115.62|121.67|109.26|37.01|37.34|36.67
AF|2032|79.67|85.54|73.50|57.64|55.81|59.57|112.57|118.56|106.27|35.75|36.11|35.37
AF|2033|77.75|83.53|71.70|58.04|56.18|59.99|109.58|115.53|103.36|34.52|34.92|34.11
AF|2034|75.89|81.56|69.93|58.43|56.54|60.41|106.70|112.57|100.53|33.34|33.76|32.90
AF|2035|74.06|79.63|68.21|58.81|56.90|60.82|103.88|109.69|97.78|32.21|32.66|31.73
AF|2036|72.18|77.66|66.42|59.22|57.28|61.25|100.98|106.73|94.93|31.04|31.52|30.54
AF|2037|70.34|75.73|64.68|59.61|57.65|61.68|98.15|103.85|92.16|29.91|30.42|29.38
AF|2038|68.55|73.84|62.98|60.00|58.01|62.09|95.41|101.05|89.47|28.84|29.38|28.27
AF|2039|66.80|72.00|61.33|60.39|58.37|62.50|92.73|98.32|86.86|27.79|28.36|27.20
AF|2040|65.09|70.21|59.72|60.77|58.72|62.91|90.13|95.66|84.32|26.78|27.37|26.16
AF|2041|63.35|68.38|58.06|61.16|59.09|63.33|87.49|92.96|81.73|25.77|26.38|25.13
AF|2042|61.65|66.60|56.45|61.55|59.45|63.75|84.91|90.33|79.21|24.78|25.42|24.12
AF|2043|59.99|64.86|54.88|61.93|59.80|64.15|82.40|87.77|76.76|23.84|24.50|23.15
AF|2044|58.38|63.17|53.35|62.30|60.15|64.55|79.97|85.28|74.40|22.93|23.60|22.24
AF|2045|56.81|61.51|51.87|62.67|60.50|64.95|77.62|82.87|72.10|22.06|22.76|21.34
AF|2046|55.22|59.84|50.36|63.05|60.85|65.35|75.23|80.42|69.78|21.18|21.89|20.45
AF|2047|53.67|58.21|48.90|63.42|61.20|65.75|72.92|78.05|67.54|20.35|21.07|19.60
AF|2048|52.16|56.62|47.48|63.79|61.55|66.15|70.68|75.75|65.37|19.54|20.28|18.78
AF|2049|50.70|55.08|46.10|64.15|61.89|66.53|68.52|73.51|63.27|18.77|19.50|18.00
